gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Tenure_Years,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,1,0,0,0.6527777777777778,1,0,0.6686596910812158,0.7775758767301433,0.6527777777777777,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,0,1,1,1.0,0,0,0.4240159441953165,0.8092162292326992,1.0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.40277777777777773,0,0,0.21026407573492775,0.4812437133486506,0.40277777777777773,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
0,1,0,0,0.25,1,1,0.8490284005979073,0.5849592471787224,0.25,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,0,0.013888888888888888,1,1,0.07274539113104136,0.021574975301184574,0.013888888888888888,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,1,1,0,0.5277777777777778,1,0,0.763328350772297,0.7468009976844073,0.5277777777777777,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0
0,0,0,0,0.7777777777777777,1,1,0.8809167912306927,0.8829627774928644,0.7777777777777778,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,0.08333333333333333,1,1,0.31141006477329347,0.25710760820825773,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1,0,0,0,0.013888888888888888,1,1,0.27055306427503734,0.06659012139788645,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.06944444444444445,1,1,0.6656701544593923,0.3397477767317807,0.06944444444444445,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,0.5833333333333333,0,0,0.15097159940209268,0.5381359485267261,0.5833333333333333,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1
1,1,1,1,0.986111111111111,1,1,0.6806178375685102,0.8957531310896605,0.9861111111111112,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,1,0,0,0.7222222222222222,1,0,0.8938714499252617,0.8792592754201514,0.7222222222222221,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0
1,0,1,1,0.4861111111111111,1,1,0.9123069257598407,0.7601782432571724,0.48611111111111105,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1,1,0,0,0.20833333333333331,1,1,0.5560538116591929,0.4900628645388081,0.20833333333333331,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,1,1,0.5555555555555556,0,1,0.323368211260588,0.6112458454275318,0.5555555555555556,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,1.0,1,0,0.7120079720976582,0.913558714003436,1.0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.38888888888888884,1,1,0.7130044843049328,0.6695858358953425,0.3888888888888889,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,0.16666666666666666,1,0,0.020926756352765336,0.2510789622592503,0.16666666666666666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,1,0.013888888888888888,1,1,0.5186846038863977,0.10580733122483416,0.013888888888888888,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
1,0,1,1,0.41666666666666663,1,0,0.6681614349775785,0.658973360159676,0.41666666666666663,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,0.5277777777777778,1,0,0.016442451420029924,0.4126285154549366,0.5277777777777777,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,0.16666666666666666,1,1,0.7050323866467365,0.4767834556402055,0.16666666666666666,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,1,1,1,0.8333333333333333,1,1,0.7458893871449925,0.8760373699169721,0.8333333333333333,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,0.20833333333333331,1,1,0.5002491280518186,0.4857388513393293,0.20833333333333331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.7638888888888888,1,1,0.40657698056801206,0.7157748038566698,0.7638888888888888,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0
0,0,1,1,0.9305555555555555,1,1,0.8694569008470355,0.9205330070614766,0.9305555555555555,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,1,0.736111111111111,1,1,0.6596910812157449,0.8032324450115622,0.7361111111111112,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,1,0,0,0.29166666666666663,0,1,0.23418036870951672,0.43454135577242176,0.29166666666666663,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,1,0.1388888888888889,1,1,0.01544593921275536,0.23137918069357677,0.1388888888888889,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,0.013888888888888888,1,1,0.7144992526158446,0.12997922241294768,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,0.861111111111111,1,1,0.8246138515196811,0.9169688843579948,0.8611111111111112,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0
1,0,0,0,0.013888888888888888,1,1,0.5296462381664175,0.1072845627104686,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,1.0,1,1,0.6606875934230195,0.8960284808033324,1.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1,1,0,0,0.2222222222222222,1,1,0.5585450921773792,0.5108072535973283,0.2222222222222222,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,0.2638888888888889,1,1,0.682112605879422,0.5544652641747401,0.26388888888888884,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,0,0.5555555555555556,1,1,0.8729446935724964,0.7863693501004152,0.5555555555555556,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,1,1,0.20833333333333331,1,0,0.016442451420029924,0.26539270485669814,0.20833333333333331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,0.3472222222222222,1,1,0.7030393622321874,0.637843660626274,0.3472222222222222,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,0.20833333333333331,1,0,0.7703039362232188,0.53895410423654,0.20833333333333331,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,0,0.9027777777777777,1,1,0.0199302441454908,0.5337423319018373,0.9027777777777778,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,0.1111111111111111,1,0,0.3612356751370205,0.3421582404560988,0.1111111111111111,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0,0.06944444444444445,1,0,0.6033881415047335,0.30566060377180765,0.06944444444444445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,1,0.9166666666666666,0,0,0.32037867463876435,0.7302245006024118,0.9166666666666666,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,0.7638888888888888,1,1,0.7174887892376682,0.840697796573014,0.7638888888888888,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,1,1,0,0.75,1,1,0.968609865470852,0.9075280871746202,0.75,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,1,1,0.9027777777777777,1,1,0.7179870453413055,0.8850918330957451,0.9027777777777778,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,0,0.013888888888888888,0,0,0.06377678126557054,0.01899722609353416,0.013888888888888888,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,0.4722222222222222,0,1,0.06626806178375688,0.4372002774449699,0.4722222222222222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.013888888888888888,1,1,0.510214250124564,0.10465409783914098,0.013888888888888888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.05555555555555555,1,1,0.6028898854010962,0.2726286239159712,0.05555555555555555,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
1,0,0,0,0.8055555555555555,1,1,0.06875934230194322,0.5422093631012163,0.8055555555555555,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0,0.08333333333333333,1,1,0.3228699551569507,0.2671755281361772,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1,0,0,0,0.013888888888888888,1,1,0.8276033881415049,0.14219643982109015,0.013888888888888888,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.9305555555555555,1,1,0.02441454907822624,0.5209445374618805,0.9305555555555555,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,1,0.16666666666666666,1,1,0.5799701046337817,0.4455115189072927,0.16666666666666666,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,1,0.1388888888888889,1,0,0.06377678126557054,0.23391093844508098,0.1388888888888889,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,1,1,0.5416666666666666,1,1,0.8126557050323867,0.7591470828260536,0.5416666666666666,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
1,0,1,1,0.8888888888888888,1,1,0.06377678126557054,0.5477890052836378,0.8888888888888888,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,0.2638888888888889,1,1,0.6611858495266567,0.5658835306986818,0.26388888888888884,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.09722222222222221,0,0,0.16193323368211263,0.24641213029685655,0.09722222222222222,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,1,0,0.986111111111111,1,0,0.06327852516193325,0.5885874199500988,0.9861111111111112,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.013888888888888888,1,1,0.24414549078226208,0.061543896746501014,0.013888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1,0.013888888888888888,1,0,0.06975585450921776,0.020723072467681458,0.013888888888888888,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.8333333333333333,1,1,0.8719481813652218,0.9059301803031903,0.8333333333333333,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,0.06944444444444445,1,0,0.26307922272047835,0.2319289988806757,0.06944444444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
